201;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;12.04.2013  -  29.09.2013;Vom 12.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 29.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Der Camping-Club „Front de Mer“ heißt Sie herzlich willkommen an der schönen Côte Vermeille, nur ca. 200 m vom Strand und dem Hafen von Argelès-sur-Mer entfernt. Eine familienfreundliche Atmosphäre, eine wunderschöne Badelandschaft, Erholung: Hier sind alle Voraussetzungen für einen gelungenen und zauberhaften Urlaub gegeben. 
201;en;France;;;;
201;fr;France;8h-11h/15h-20h;12/04/2013-29/09/2013;Du 12/04/2013 au 06/07/2013 et du 31/08/2013 au 29/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Bienvenue au camping le Front de Mer, dans cette belle région qu'est la côte Vermeille, situé à 200 m de la plage et du port d'Argelès-sur-Mer. Ambiance familiale, parc aquatique, détente : ici tout est réuni pour des vacances réussies et magiques.
201;nl;France;;;;
202;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;13.04.2013 - 15.09.2013;Vom 13.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Der Campingplatz „Aluna Vacances“ in Ruoms liegt im Herzen der südlichen Ardèche und ihren Schluchten, inmitten zahlreicher weißer Eichenbäume. Diese bildschöne Grünlandschaft verbindet das sie umgebende Wasser und die Natur. Genießen Sie das große Angebot an vielfältigen Sportarten, und erleben Sie die außergewöhnliche Badelandschaft.
202;en;France;;;;
202;fr;France;8h-11h/15h-20h;13/04/2013-15/09/2013;Du 13/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Au coeur de l'Ardèche méridionale, à Ruoms, et de ses gorges, pays riche de sports alliant l'eau et la nature, le camping Aluna Vacances se situe dans un cadre de verdure, au milieu d'une multitude de chênes blancs. Vous pourrez apprécier le bel ensemble aquatique.
202;nl;France;;;;
204;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;20.04.2013 - 14.09.2013;Vom 20.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 14.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Im Herzen der Loire-Schlösser gelegen empfängt der Campingplatz „Château de La Grenouillère“ in Suèvres seine Gäste in einem wunderschönen 11 ha großen Park. Nutzen Sie die schöne Badelandschaft mit 3 Schwimmbecken (davon 1 überdachtes Becken) und einer Wasserrutsche. Das bekannte Schloss Chambord ist nur ca. 10 km entfernt.
204;en;France;;;;
204;fr;France;8h-11h/15h-20h;20/04/2013-14/09/2013;Du 20/04/2013 au 06/07/2013 et du 31/08/2013 au 14/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Au coeur des châteaux de la Loire, le camping le Parc de La Grenouillère vous accueille sur un parc de 11 ha à Suèvres. Situé à 10 km du château de Chambord, ce camping est équipé de trois piscines dont une couverte et d'un toboggan aquatique.
204;nl;France;;;;
205;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;26.04.2013 - 08.09.2013;Vom 26.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 08.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Nur ca. 400 m vom Meer entfernt, auf einem bewaldeten Gelände, ist der Campingplatz „Les Huttes“ ein perfekter Ort für einen Entdeckungs- und Erholungsurlaub. Er befindet sich in der Nähe eines alten Salzgartens, der heute als Vogelreservat dient. Auch ein Besuch der wunderschönen kleinen Stadt Saint Denis d'Oléron lohnt sich unbedingt!
205;en;France;;;;
205;fr;France;8h-11h/15h-20h;26/04/2013-08/09/2013;Du 26/04/2013 au 06/07/2013 et du 31/08/2013 au 08/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;A 400 m de l'océan dans un site boisé et en bordure d'un ancien marais salant devenu ornithologique, le camping Les Huttes est une escale de découverte et de repos. Saint Denis d'Oléron est une très jolie petite ville à ne pas manquer !
205;nl;France;;;;
206;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;27.04.2013 - 22.09.2013;Vom 27.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 22.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Der Campingplatz „L'Idéal“ liegt mitten im Grünen, nur ca. 900 m vom Lac d'Annecy entfernt. Er verfügt über eine tolle Badelandschaft mit Wasserrutsche und bietet zahlreiche Sportaktivitäten. Der Berg ruft!
206;en;France;;;;
206;fr;France;8h-11h/15h-20h;27/04/2013-22/09/2013;Du 27/04/2013 au 06/07/2013 et du 31/08/2013 au 22/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Niché dans un écrin de verdure, à 900 m du Lac d'Annecy, le camping L'Idéal vous propose un séjour sportif et ludique. La montagne, ça vous gagne !!
206;nl;France;;;;
207;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;12.04.2013 - 28.09.2013;Vom 12.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 28.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Der Campingplatz „Les Ilates“ liegt in Loix, im Norden der Ile de Ré. Der lange Landstreifen und die Milde des südländischen Klimas versprechen Ihnen einen Aufenthalt zwischen Meer und Land, mit viel Natur, Ruhe und Entspannung.
207;en;France;;;;
207;fr;France;8h-11h/15h-20h;12/04/2013-28/09/2013;Du 12/04/2013 au 06/07/2013 et du 31/08/2013 au 28/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Le camping Les Ilates se situe à Loix au nord de l'Ile de Ré : longue bande de terre baignée par la douceur de son climat méridional. Les Ilates vous proposent un séjour entre mer et campagne, nature, calme et détente.
207;nl;France;;;;
208;de;France;;;;
208;en;France;;;;
208;fr;France;;;;
208;nl;France;;;;
210;de;Spanien;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;27.04.2013 - 15.09.2013;Vom 27.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Der Campingplatz „Internacional Palamos“ ist ideal gelegen, und Sie haben die Möglichkeit, den spanischen Charme ganz in sich aufzunehmen. Abwechslung pur! Dabei ist das Sonnenbaden am Schwimmbecken nicht zu vernachlässigen - und die Ruhe zu genießen.
210;en;Espagne;;;;
210;fr;Espagne;8h-11h/15h-20h;27/04/2013-15/09/2013;Du 27/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Repos et tranquillité assurés au camping Internacional Palamós. Sa situation idéale, vous permettra de vous imprégner des charmes de l'Espagne : dépaysement assuré ! Faites le plein de soleil au bord de la piscine...
210;nl;Espagne;;;;
211;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;18.05.2013 - 14.09.2013;Vom 18.05.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 14.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Der Campingplatz „Le Jard“, nur ca. 700 m vom Strand entfernt gelegen, empfängt Sie in La Tranche-sur-Mer und bietet Ihnen den perfekten Familienurlaub. Der Ort wird wegen seines besonders angenehmen Klimas und der Beschaffenheit seiner Umwelt auch „das kleine französische Kalifornien“ genannt.
211;en;France;;;;
211;fr;France;8h-11h/15h-20h;18/05/2013-14/09/2013;Du 18/05/2013 au 06/07/2013 et du 31/08/2013 au 14/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;"""Le camping Le Jard vous accueille à La Tranche/Mer, surnommée """"la Petite Californie française"""", par son climat particulièrement agréable et par la qualité de son environnement. Le Jard situé à 700 m de la mer vous propose des vacances familiales."""
211;nl;France;;;;
212;de;Frankreich;;;;
212;en;France;;;;
212;fr;France;;;;
212;nl;France;;;;
213;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;13.04.2013 - 29.09.2013;Vom 13.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 29.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Erleben Sie Ihren Urlaub am Ufer des Sees in Châtillon en Diois, auf dem wunderschönen, ca. 10 ha großen Campingplatz „Lac Bleu“ in geschützter Natur und im Rhythmus des frischen Quellwassers aus den Alpen.
213;en;France;;;;
213;fr;France;8h-11h/15h-20h;13/04/2013-29/09/2013;Du 13/04/2013 au 06/07/2013 et du 31/08/2013 au 29/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Au camping du Lac Bleu, venez vivre vos vacances au bord du lac, à Châtillon en Diois, dans un site prestigieux de 10 ha, au rythme de l'eau de source des Alpes dans la fraîcheur d'une nature préservée.
213;nl;France;;;;
214;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;01.05.2013 - 15.09.2013;Vom 01.05.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;An der Kreuzung der Regionen Quercy und Auvergne empfängt Sie der Campingplatz „Lac de Miel“ inmitten von unberührter, geschützter Natur. Sie haben die Wahl zwischen Erholung und Strand sowie Erlebnisurlaub und sportlichen Möglichkeiten. Erfahrene Betreuer und Bademeister begleiten Sie dabei! Mit den Mobilhomes Hélios möchte Vacances directes jedem die Möglichkeit geben, seine Ferien optimal zu genießen.
214;en;France;;;;
214;fr;France;8h-11h/15h-20h;01/05/2013-15/09/2013;Du 01/05/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Au carrefour du Quercy et de l'Auvergne, le camping du Lac de Miel vous accueille au sein d'une nature préservée. Entre la plage, la baignade et le sport, vous aurez l'embarras du choix. Des moniteurs expérimentés et des surveillants de baignade vous encadreront durant votre séjour. En implantant des mobil-homes Hélios, Vacances directes a pour volonté de donner la possibilité à tout un chacun de profiter pleinement de ses vacances.
214;nl;France;;;;
215;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;27.04.2013 - 08.09.2013;Vom 27.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 08.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Nicht weit von Toulouse, der „rosaroten Stadt“, entfernt, bietet der Campingplatz „Lac de Thoux St Cricq“ eine Welt von unberührter Natur, mit viel Komfort und Entspannung für Ihren Urlaub. Entdecken Sie den 70 ha großen See, und machen Sie Erkundungstouren durch die einzigartige Flora und Fauna.
215;en;France;;;;
215;fr;France;8h-11h/15h-20h;27/04/2013-08/09/2013;Du 27/04/2013 au 06/07/2013 et du 31/08/2013 au 08/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;"""Non loin de Toulouse, """"la Ville Rose"""", le camping le Lac de Thoux vous propose des vacances en pleine nature, au bord d'un lac de 70 hectares : balades autour du lac, observation de la faune et de la flore, prenez le temps de vivre..."""
215;nl;France;;;;
216;de;Portugal;;;;
216;en;Portugal;;;;
216;fr;Portugal;;;;
216;nl;Portugal;;;;
217;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;27.04.2013 - 08.09.2013;Vom 27.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 08.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Der Campingplatz „Lou Boustaricq“ liegt am See von Sanguinet (3.600 ha), im Schutz eines majestätischen Pinienwaldes. In dieser bemerkenswerten Umgebung bietet er Ihnen viele Aktivitäten, und die wunderschöne Badelandschaft lädt zum Entspannen ein. Weiße Sandstrände und zahlreiche Wassersportmöglichkeiten erwarten Sie am nahegelegenen See, auch zum Sonnenbaden!
217;en;France;;;;
217;fr;France;8h-11h/15h-20h;27/04/2013-08/09/2013;Du 27/04/2013 au 06/07/2013 et du 31/08/2013 au 08/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Le camping Lou Broustaricq se situe au bord du lac de Sanguinet (3600 ha), à l'abri d'une majestueuse forêt de pins. Dans ce cadre remarquable, il vous offre de nombreuses activités et un bel ensemble de piscines dans lesquelles vous plongerez avec délice. Sur le lac, pratiquez des sports nautiques et bronzez en toute tranquillité sur de belles plages de sable blanc.
217;nl;France;;;;
218;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;01.05.2013 - 29.09.2013;Vom 01.05.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 29.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Der Campingplatz „Lou Pignada“ in Messanges liegt 50 km vom Baskenland entfernt, zwischen Meer und Wald, und ist der ideale Ort für Ihren dynamischen Urlaub. Genießen Sie die verschiedenen von der Anlage angebotenen Animationen und die wunderschöne Badelandschaft.
218;en;France;;;;
218;fr;France;8h-11h/15h-20h;01/05/2013-29/09/2013;Du 01/05/2013 au 06/07/2013 et du 31/08/2013 au 29/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;A 50 km du Pays Basque, le camping Lou Pignada de Messanges, situé entre mer et forêt sera le lieu idéal de vacances toniques, où vous pourrez profiter des diverses animations proposées par le camping et d'un très bel ensemble aquatique.
218;nl;France;;;;
219;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;06.04.2013 - 15.09.2013;Vom 06.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;5 Minuten von Les Sables d'Olonne, am Rande eines Waldes, und gerade 2 km von einem feinen Sandstrand entfernt, erwartet Sie das Team des Campingplatzes „La Loubine“ in einer warmen und freundlichen Atmosphäre. Die Wasserrutschen werden Groß und Klein erfreuen ...
219;en;France;;;;
219;fr;France;8h-11h/15h-20h;06/04/2013-15/09/2013;Du 06/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;A 5 min des Sables d'Olonne, en bordure d'une forêt, et à peine à 2 km d'une plage de sable fin, l'équipe du camping de La Loubine vous accueille dans une ambiance chaleureuse et conviviale. Profitez des toboggans aquatiques qui feront le bonheur des grands et des petits...
219;nl;France;;;;
220;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;12.04.2013 - 15.09.2013;Vom 12.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Südlich von Sables d'Olonne und 5 Minuten vom Strand Le Veillon entfernt, lernen Sie den sich auf einem Gelände von 5 ha erstreckenden Campingplatz „Loyada“ in Talmont-St-Hilaire kennen. Genießen Sie Annehmlichkeiten, wie den 300 m² großen Schwimmbereich, die Wasserrutschen und das überdachte Schwimmbecken.
220;en;France;;;;
220;fr;France;8h-11h/15h-20h;12/04/2013-15/09/2013;Du 12/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Au sud des Sables d'Olonne et à 5 min de la plage du Veillon, venez découvrir ce camping situé à Talmont-St-Hilaire et s'étendant sur 5 ha, Loyada vous fera profiter de son espace aquatique de 300 m², équipé de toboggans aquatiques et d'une piscine couverte.
220;nl;France;;;;
221;de;France;;;;
221;en;France;;;;
221;fr;France;;;;
221;nl;France;;;;
225;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;04.05.2013 - 21.09.2013;Vom 04.05.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 21.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Fühlen Sie sich wie ein Fisch im Wasser, denn der Campingplatz „Les Marsouins“ in Argelès-sur-Mer bietet Ihnen eine große Badelandschaft mit 3.000 m² Liegefläche. Hier erleben Sie einen traumhaften Urlaub!
225;en;France;;;;
225;fr;France;8h-11h/15h-20h;04/05/2013-21/09/2013;Du 04/05/2013 au 06/07/2013 et du 31/08/2013 au 21/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Vous serez comme un poisson dans l'eau au camping Les Marsouins d'Argelès-sur-Mer : une vaste piscine californienne avec 3000 m² de plages vous attend pour des vacances de rêve.
225;nl;France;;;;
228;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;26.04.2013 - 15.09.2013;Vom 26.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Im Herzen der Region der Seen am Rande des Flusses Ain, einen Katzensprung vom See von Vouglans, bietet Ihnen der Campingplatz „Le Moulin“ in Patornay ein außerordentliches, bewaldetes, 5 ha großes Gelände, das alle Naturliebhaber begeistern wird. Zur Freude der Großen und Kleinen gibt es: überdachtes Schwimmbecken, Wasserrutsche, Liegefläche und Spielplatz.
228;en;France;;;;
228;fr;France;8h-11h/15h-20h;26/04/2013-15/09/2013;Du 26/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Situé à Patornay, au coeur de la région des lacs, en bordure de la rivière l'Ain, à deux pas du lac de Vouglans, le camping du Moulin vous propose un cadre exceptionnel de 5 ha boisés qui séduira les amoureux de la nature. Pour le bonheur des grands et des petits :  piscine couverte, toboggan aquatique, plage et aires de jeux.
228;nl;France;;;;
229;de;Spanien;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;26.04.2013 - 15.09.2013;Vom 26.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Die gemütliche und ruhige Atmosphäre, die familiäre Betreuung und die einmalige, für die Costa Brava charakteristische Natur, die die Anlage umgibt, machen den Campingplatz „Neptuno“ zu einem idealen Ort, an dem Sie Ihren Urlaub in Pals genießen können.
229;en;Espagne;;;;
229;fr;Espagne;8h-11h/15h-20h;26/04/2013-15/09/2013;Du 26/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Bienvenue au Camping Neptuno, où l'ambiance accueillante, familiale, reposante et l'environnement privilégié, caractéristique de la Costa Brava, font de ce camping le lieu idéal pour profiter des vacances à Pals.
229;nl;Espagne;;;;
230;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;04.05.2013 - 14.09.2013;Vom 04.05.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 14.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Zwischen den Ausläufern der Pyrenäen und dem Mittelmeer erwartet Sie in Le Barcarès der Campingplatz „Oasis“. Genießen Sie wunderschöne Tage an feinen Sandstränden und verbringen Sie einen unvergesslichen Urlaub im Land der Kontraste, wo sich Meer und Gebirge im Glanz der Sonne begegnen.
230;en;France;;;;
230;fr;France;8h-11h/15h-20h;04/05/2013-14/09/2013;Du 04/05/2013 au 06/07/2013 et du 31/08/2013 au 14/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Bordant la Méditerranée, le camping club l'Oasis, situé au Barcarès, vous dévoilera le charme des belles plages de sable fin des Pyrénées-Orientales. Un séjour inoubliable dans le Pays Catalan, terre de contraste où la mer et la montagne se rencontrent à l'éclat du soleil.
230;nl;France;;;;
231;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;13.04.2013 - 14.09.2013;Vom 13.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 14.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Der Campingplatz „Océano d'Or“ liegt in Jard-sur-Mer, einem bezaubernden Yachthafen, und ist mit seinen erstklassigen Einrichtungen ein Ort der Entspannung. Nur 1 km entfernt werden Sie sich auf dem feinen Sandstrand von Boisvinet entspannen und sich den Wassersportarten hingeben, die Ihnen Spaß machen.
231;en;France;;;;
231;fr;France;8h-11h/15h-20h;13/04/2013-14/09/2013;Du 13/04/2013 au 06/07/2013 et du 31/08/2013 au 14/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Situé à Jard/Mer, ravissant port de plaisance, le camping l'Océano d'Or est un véritable lieu de détente pourvu des meilleurs équipements. A seulement 1 km de là, vous aimerez vous détendre sur le sable fin de la plage de Boisvinet et pratiquer les sports nautiques qui vous font envie.
231;nl;France;;;;
232;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;15.06.2013 - 22.09.2013;Vom 15.06.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 22.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;In der Nähe des Zentrums von Bidart bietet Ihnen der Campingplatz „Oyam“ eine familienfreundliche Umgebung für einen angenehmen Urlaub. Die Infrastruktur vor Ort garantiert Ihnen geruhsamen Komfort und sportliche Aktivitäten. In weniger als 1,2 km Entfernung haben Sie Zugang zu den schönsten Stränden an der Baskenküste.
232;en;France;;;;
232;fr;France;8h-11h/15h-20h;15/06/2013-22/09/2013;Du 15/06/2013 au 06/07/2013 et du 31/08/2013 au 22/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Proche du centre de Bidart, le camping Oyam offre un cadre familial pour d'agréables vacances. Les infrastructures sur place vous garantissent un confort reposant et des activités sportives. À 1,2 km à peine, vous aurez accès aux plus belles plages de la Côte Basque.
232;nl;France;;;;
234;de;Spanien;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;12.04.2013 - 15.09.2013;Vom 12.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Nahezu direkt am Mittelmeer gelegen profitiert der Campingplatz „L'Ametlla“ von seiner außergewöhnlichen Lage zu zwei kleinen Felsbuchten mit glasklarem Wasser. Die Anlage bietet Ihnen zahlreiche Annehmlichkeiten, wie eine schöne Badelandschaft, einen großen Spielplatz sowie ein gemütliches Restaurant. Einem erholsamen Urlaub in wunderschöner Umgebung steht nichts mehr im Weg!
234;en;Espagne;;;;
234;fr;Espagne;8h-11h/15h-20h;12/04/2013-15/09/2013;Du 12/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Au bord de la Méditerranée, l'Ametlla bénéficie d'une situation exceptionnelle. Du camping, vous aurez directement accès à deux calanques à l'eau transparente. Sur place : piscine, salle de jeux, restaurant vous permettront de passer un séjour agréable.
234;nl;Espagne;;;;
236;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;11.05.2013 - 15.09.2013;Vom 11.05.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Zwischen den Grotten von Lascaux und der bekannten Stadt Rocamadour gelegen erwartet Sie auf dem Campingplatz „Domaine de la Paille Basse“ ein regional typisch nachgestaltetes, altes Dorf. Erleben Sie in diesem „Naturhotel“ in Souillac Komfort und Aktivitäten auf besonderem Niveau.
236;en;France;;;;
236;fr;France;8h-11h/15h-20h;11/05/2013-15/09/2013;Du 11/05/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;À mi-chemin entre les grottes de Lascaux et la cité de Rocamadour, le domaine de la Paille Basse est un vieux village typique aménagé en hôtel de plein-air à Souillac. Sur place, vous trouverez tout le confort et les activités d'un camping de grand standing.
236;nl;France;;;;
239;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;27.04.2013 - 22.09.2013;Vom 27.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 22.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Eingebettet in einen wunderschönen, 3,5 ha großen Eichenwald, bietet Ihnen der Campingplatz „Le Parc“ in Saint-Paul-en-Forêt einen Hafen des Friedens inmitten der sonnigsten Region Frankreichs. Genießen Sie die sportlichen Aktivitäten und Dolcefarniente in der faszinierenden Umgebung.
239;en;France;;;;
239;fr;France;8h-11h/15h-20h;27/04/2013-22/09/2013;Du 27/04/2013 au 06/07/2013 et du 31/08/2013 au 22/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Venez découvrir un environnement de qualité (3,5 ha de chênes), véritable havre de paix, le camping Le Parc est situé au coeur de la région la plus ensoleillée de France, à Saint Paul en Forêt. Activités sportives et farniente vous attendent dans les environs.
239;nl;France;;;;
241;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;12.04.2013 - 15.09.2013;Vom 12.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Verbringen Sie Ihren Urlaub in der Natur auf dem Campingplatz „Le Petit Bois“ in Ruoms, umgeben von Flüssen im Herzen der Ardèche. Entspannen Sie in unserer traumhaften Badelandschaft, und entdecken Sie die zahlreichen Sportaktivitäten und Abendveranstaltungen.
241;en;France;;;;
241;fr;France;8h-11h/15h-20h;12/04/2013-15/09/2013;Du 12/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Profitez de vacances nature à Ruoms, au coeur de l'Ardèche, entourée de rivières. Détendez-vous grâce aux animations et à l'espace aquatique du camping, mais également aux nombreux sports de plein air du Petit Bois.
241;nl;France;;;;
242;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;27.04.2013 - 08.09.2013;Vom 27.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 08.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;La Margeride ist eine geheimnisvolle Region, die Sie mit der Schönheit ihrer geschützten Landschaften, wie die Gorges de la Truyère, die Hochebene von Aubrac und der Naturpark Grandes Causses, begeistern wird. Der Campingplatz „Le Petit Bois“ liegt in 920 m Höhe.
242;en;France;;;;
